, Реестр общероссийских и аккредитованных региональных спортивных федераций,,,,,,
,,,,,,,
№ п/п,Наименование спортивной федерации,Субъект Российской Федерации,"Сведения о видах спорта, по которым аккредитована спортивная федерация",,,,
,,,Вид спорта,Номер-код спортивной федерации,Дата приказа о государтсвенной аккредитации,Дата окончания государтсвенной аккредитации,Номер приказа о государтсвенной аккредитации
4195,"РЕГИОНАЛЬНАЯ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В ХАБАРОВСКОМ КРАЕ",Хабаровский край,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1492708320И,2023-12-28T00:00:00.000Z,2027-12-27T00:00:00.000Z,778
4196,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ СВЕРДЛОВСКОЙ ОБЛАСТИ""",Свердловская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1496606442И,2020-12-21T00:00:00.000Z,2024-12-20T00:00:00.000Z,36/ГА
4197,"РЕГИОНАЛЬНАЯ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В КУРГАНСКОЙ ОБЛАСТИ",Курганская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1494509474И,2024-01-24T00:00:00.000Z,2028-01-23T00:00:00.000Z,49
4198,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В ВОРОНЕЖСКОЙ ОБЛАСТИ",Воронежская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1493604497И,2023-09-15T00:00:00.000Z,2027-09-14T00:00:00.000Z,1075-ОД
4199,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В ГОРОДЕ МОСКВЕ",Москва,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1497707892И,2020-09-24T00:00:00.000Z,2024-09-23T00:00:00.000Z,279
4200,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В РЕСПУБЛИКЕ ХАКАСИЯ",Республика Хакасия,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1491907980И,2023-04-28T00:00:00.000Z,2027-04-27T00:00:00.000Z,160-111
4201,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В КИРОВСКОЙ ОБЛАСТИ",Кировская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1494306504И,2020-12-22T00:00:00.000Z,2024-12-21T00:00:00.000Z,342
4202,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В КАЛИНИНГРАДСКОЙ ОБЛАСТИ",Калининградская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1493907237И,2022-10-14T00:00:00.000Z,2026-10-13T00:00:00.000Z,152
4203,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В ЧЕЛЯБИНСКОЙ ОБЛАСТИ",Челябинская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1497407269И,2022-12-08T00:00:00.000Z,2026-12-07T00:00:00.000Z,514
4204,"НИЖЕГОРОДСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ""",Нижегородская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1495206583И,2021-04-28T00:00:00.000Z,2025-04-27T00:00:00.000Z,122
4205,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ ОРЕНБУРГСКОЙ ОБЛАСТИ""",Оренбургская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1495608953И,2023-06-28T00:00:00.000Z,2027-06-27T00:00:00.000Z,236
4206,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В НОВОСИБИРСКОЙ ОБЛАСТИ",Новосибирская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1495405730И,2020-11-12T00:00:00.000Z,2024-11-11T00:00:00.000Z,1024
4207,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" ПО КОСТРОМСКОЙ ОБЛАСТИ",Костромская область,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1494406682И,2021-07-30T00:00:00.000Z,2025-07-29T00:00:00.000Z,176
4208,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" В РЕСПУБЛИКЕ МАРИЙ ЭЛ",Республика Марий Эл,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1491208022И,2021-02-25T00:00:00.000Z,2025-02-24T00:00:00.000Z,171
4209,"СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ - РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ФЕДЕРАЦИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ"" ПО ПЕРМСКОМУ КРАЮ",Пермский край,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1495900088И,2020-07-10T00:00:00.000Z,2024-07-09T00:00:00.000Z,41-02-ПР-75
4210,"ПСКОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Псковская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166008613И,2022-02-01T00:00:00.000Z,2026-01-31T00:00:00.000Z,11
4211,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В КИРОВСКОЙ ОБЛАСТИ",Кировская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1164307267И,2022-09-27T00:00:00.000Z,2026-09-26T00:00:00.000Z,301-ОД
4212,"ОМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Омская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1165506811И,2022-05-11T00:00:00.000Z,2026-04-27T00:00:00.000Z,48
4213,"САХАЛИНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Сахалинская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166506848И,2021-10-29T00:00:00.000Z,2025-10-28T00:00:00.000Z,3.18-589-Р
4214,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА РЕСПУБЛИКИ ТЫВА""",Республика Тыва,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1161708065И,2021-06-04T00:00:00.000Z,2025-06-02T00:00:00.000Z,02/98
4215,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В ТУЛЬСКОЙ ОБЛАСТИ",Тульская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1167107165И,2022-08-05T00:00:00.000Z,2026-08-04T00:00:00.000Z,114-ОСН
4216,"САНКТ-ПЕТЕРБУРГСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА И СПОРТА ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ""",Санкт-Петербург,СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ,1497803172И,2023-11-01T00:00:00.000Z,2027-10-31T00:00:00.000Z,872-Р
,,,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1167803172И,2023-11-01T00:00:00.000Z,2027-10-31T00:00:00.000Z,872-Р
4217,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ СПОРТА ИНВАЛИДОВ САМАРСКОЙ ОБЛАСТИ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Самарская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166300525 И,2021-01-13T00:00:00.000Z,2025-01-12T00:00:00.000Z,6-П
4218,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В ЛИПЕЦКОЙ ОБЛАСТИ",Липецкая область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1164802392И,2022-12-20T00:00:00.000Z,2024-12-18T00:00:00.000Z,484-О
4219,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА ХАБАРОВСКОГО КРАЯ""",Хабаровский край,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1162705020И,2022-07-06T00:00:00.000Z,2026-07-05T00:00:00.000Z,373
4220,"ВОРОНЕЖСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Воронежская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1163606899И,2022-04-07T00:00:00.000Z,2026-04-06T00:00:00.000Z,378-ОД
4221,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ РЕСПУБЛИКИ МАРИЙ ЭЛ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Республика Марий Эл,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1161208303И,2022-02-09T00:00:00.000Z,2026-02-08T00:00:00.000Z,91
4222,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ АДАПТИВНОГО СПОРТА ОРЕНБУРГСКОЙ ОБЛАСТИ (СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА, СПОРТ СЛЕПЫХ, СПОРТ ГЛУХИХ, СПОРТ ЛИЦ С ИНТЕЛЛЕКТУАЛЬНЫМИ НАРУШЕНИЯМИ)""",Оренбургская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1165607203И,2024-02-14T00:00:00.000Z,2028-02-13T00:00:00.000Z,43
4223,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИИ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В РЕСПУБЛИКЕ ДАГЕСТАН",Республика Дагестан,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1160506981И,2021-03-05T00:00:00.000Z,2025-03-04T00:00:00.000Z,16-02/1/192
4224,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ КАЛУЖСКОЙ ОБЛАСТИ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОДА""",Калужская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1164006507И,2021-07-30T00:00:00.000Z,2025-07-29T00:00:00.000Z,370
4225,АМУРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА (ПОДА),Амурская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1162808666И,2022-12-07T00:00:00.000Z,2026-12-06T00:00:00.000Z,127
4226,"РЕГИОНАЛЬНАЯ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В ВОЛГОГРАДСКОЙ ОБЛАСТИ",Волгоградская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1163406711И,2023-08-03T00:00:00.000Z,2027-08-02T00:00:00.000Z,772
4227,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В КОСТРОМСКОЙ ОБЛАСТИ",Костромская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1164409392И,2023-12-25T00:00:00.000Z,2027-12-24T00:00:00.000Z,296
4228,"МОСКОВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОДА, ФУТБОЛА ЛИЦ С ЗАБОЛЕВАНИЕМ ЦП""",Московская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1165004085И,2023-09-15T00:00:00.000Z,2027-09-23T00:00:00.000Z,23-220-П
,,,ФУТБОЛ ЛИЦ С ЗАБОЛЕВАНИЕМ ЦП,1205004087И,2023-09-15T00:00:00.000Z,2027-09-23T00:00:00.000Z,23-223-П
4229,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В БРЯНСКОЙ ОБЛАСТИ",Брянская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1163200019И,2021-09-22T00:00:00.000Z,2025-09-21T00:00:00.000Z,251
4230,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОДА - ФИЗКУЛЬТУРНО-СПОРТИВНЫЙ КЛУБ ИНВАЛИДОВ РЕСПУБЛИКИ ХАКАСИЯ""",Республика Хакасия,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1161907071И,2021-02-26T00:00:00.000Z,2025-02-25T00:00:00.000Z,160-41
4231,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА НОВОСИБИРСКОЙ ОБЛАСТИ""",Новосибирская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1165407090И,2022-06-07T00:00:00.000Z,2026-06-06T00:00:00.000Z,603
4232,"САРАТОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Саратовская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166406329И,2020-12-16T00:00:00.000Z,2024-12-15T00:00:00.000Z,517
4233,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА ЯРОСЛАВСКОЙ ОБЛАСТИ""",Ярославская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1167606758И,2022-09-21T00:00:00.000Z,2024-09-20T00:00:00.000Z,270
4234,"МУРМАНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Мурманская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1165108647И,2023-02-22T00:00:00.000Z,2027-02-21T00:00:00.000Z,159
4235,"ТАМБОВСКАЯ РЕГИОНАЛЬНАЯ СПОРТИВНО-ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Тамбовская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166807225И,2022-12-12T00:00:00.000Z,2026-12-12T00:00:00.000Z,533
4236,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В РЕСПУБЛИКЕ БАШКОРТОСТАН",Республика Башкортостан,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1160206688И,2021-08-19T00:00:00.000Z,2025-08-18T00:00:00.000Z,ОД-331
4237,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА СВЕРДЛОВСКОЙ ОБЛАСТИ""",Свердловская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166606284И,2020-10-21T00:00:00.000Z,2024-10-20T00:00:00.000Z,32/ГА
4238,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В КРАСНОДАРСКОМ КРАЕ",Краснодарский край,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1162306365И,2023-05-25T00:00:00.000Z,2026-05-24T00:00:00.000Z,830
4239,"РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА"" В КАЛИНИНГРАДСКОЙ ОБЛАСТИ",Калининградская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1163907364И,2022-12-23T00:00:00.000Z,2026-12-22T00:00:00.000Z,193
4240,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1163307084И,2020-10-16T00:00:00.000Z,2024-10-15T00:00:00.000Z,91
4241,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТВЕРСКАЯ ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Тверская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1166906846И,2023-01-20T00:00:00.000Z,2027-01-19T00:00:00.000Z,14-ОД
4242,"ТОМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА""",Томская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1167007249И,2021-05-14T00:00:00.000Z,2025-05-13T00:00:00.000Z,19-Р-С
4243,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ СПОРТА ЛИЦ С ПОРАЖЕНИЕМ ОДА ТЮМЕНСКОЙ ОБЛАСТИ""",Тюменская область,СПОРТ ЛИЦ С ПОРАЖЕНИЕМ ОДА,1167203573И,2023-11-17T00:00:00.000Z,2027-11-16T00:00:00.000Z,560
